STUDY_ID	SAMPLE_ID	ESR1
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1HB-01	0.403
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A280-01	1.1346
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A282-01	1.2804
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A285-01	6.2004
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A288-01	1.68
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28A-01	3.377
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28C-01	1.6488
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28E-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28F-01	2.4392
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28G-01	7.3394
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28H-01	3.1621
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28K-01	2.0747
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28M-01	0.7273
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6459-01	18.3682
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6460-01	14.0772
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6461-01	18.9415
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6463-01	8
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6569-01	25.8966
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6570-01	23.7197
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6703-01	83.1109
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6704-01	23.858
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6805-01	17.97
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6806-01	7.3677
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6807-01	28.9555
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6808-01	1.1841
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6809-01	26.2712
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6854-01	5.9074
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6855-01	11.1275
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6856-01	2.0967
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6293-01	7.4231
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6294-01	3.7076
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6295-01	11.1773
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6297-01	13.4228
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6298-01	4.4543
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6299-01	19.1083
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6302-01	22.8922
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6303-01	8.6036
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6304-01	1.7467
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6306-01	0.7037
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6307-01	3.6025
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6309-01	3.3975
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6311-01	12.5918
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6315-01	2.0566
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6317-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6320-01	0.6049
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6321-01	5.9289
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6322-01	10.9003
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6323-01	11.8712
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6586-01	0.8507
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6588-01	4.006
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6626-01	3.5088
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6627-01	20.5365
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6628-01	21.9735
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50T-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50U-01	4.8247
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50V-01	16.5213
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A5IV-01	15.7248
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GA-01	6.9624
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GB-01	12.971
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GC-01	8.6342
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F7-01	8.863
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F8-01	23.5823
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YV-01	2.7551
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YW-01	8.7868
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YX-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z1-01	5.0475
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z2-01	7.8848
coadread_tcga_pan_can_atlas_2018	TCGA-QL-A97D-01	7.0855
coadread_tcga_pan_can_atlas_2018	TCGA-RU-A8FL-01	0.9083
coadread_tcga_pan_can_atlas_2018	TCGA-SS-A7HO-01	0.8703
coadread_tcga_pan_can_atlas_2018	TCGA-T9-A92H-01	2.5242
coadread_tcga_pan_can_atlas_2018	TCGA-WS-AB45-01	36.6083
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AAT5-01	1.4838
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AATA-01	2.7833
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAV9-01	90.3647
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVA-01	16.0091
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVB-01	48.6204
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVC-01	8.1755
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVE-01	45.977
chol_tcga_pan_can_atlas_2018	TCGA-4G-AAZO-01	6.0137
chol_tcga_pan_can_atlas_2018	TCGA-4G-AAZT-01	11.5449
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2G-01	203.461
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2H-01	106.117
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2I-01	13.8221
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2O-01	63.5091
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2Q-01	11.031
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2R-01	36.5445
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2T-01	4.3584
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2U-01	17.5537
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2W-01	6.3957
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2X-01	76.5404
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2Z-01	17.8174
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA30-01	24.9267
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA31-01	109.599
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA33-01	87.8026
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA34-01	8.7269
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA36-01	2.8802
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA38-01	9.2819
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA39-01	26.7753
chol_tcga_pan_can_atlas_2018	TCGA-W6-AA0S-01	13.7457
chol_tcga_pan_can_atlas_2018	TCGA-WD-A7RX-01	97.2422
chol_tcga_pan_can_atlas_2018	TCGA-YR-A95A-01	66.3206
chol_tcga_pan_can_atlas_2018	TCGA-ZD-A8I3-01	7.2816
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y1-01	9.5574
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y2-01	9.4352
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y4-01	25.1938
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y5-01	6.8409
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y6-01	34.1495
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y8-01	39.9177
chol_tcga_pan_can_atlas_2018	TCGA-ZU-A8S4-01	23.9312
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-8693-01	38.5366
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4BB-01	92.038
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4XK-01	35.6643
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HN-01	156.757
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HO-01	80.1587
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7DS-01	19.1755
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7Q1-01	12.0818
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A82F-01	18.1518
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A86F-01	77.1543
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8041-01	23.8402
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8042-01	37.8768
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8043-01	92.9257
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8046-01	21.5983
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8047-01	38.7886
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8061-01	13.8239
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8062-01	34.5218
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CQ-01	118.929
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CR-01	31.96
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CW-01	33.4439
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CX-01	37.0768
dlbc_tcga_pan_can_atlas_2018	TCGA-FM-8000-01	158.907
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6324-01	158.156
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6325-01	30.6295
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6326-01	66.2594
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6906-01	17.2922
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6907-01	143.19
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6909-01	14.6205
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6914-01	36.6807
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7351-01	27.3651
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7353-01	71.0559
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D4-01	61.8557
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D5-01	59.5908
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D6-01	67.3195
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D9-01	25.6463
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TQ-01	43.4946
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TT-01	9.2537
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TU-01	50.4877
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TV-01	89.7916
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TW-01	35.7877
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TX-01	31.8471
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TY-01	27.5991
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TZ-01	39.3795
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U3-01	77.5128
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U4-01	35.7353
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A68N-01	29.1879
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A6JB-01	63.5854
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-AAAT-01	5.5127
dlbc_tcga_pan_can_atlas_2018	TCGA-VB-A8QN-01	15.1423
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GF-01	9.02568099504121
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GH-01	7.63557724691714
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GI-01	10.0201464687113
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GJ-01	1.12825775606083
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GK-01	32.841072269035
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GL-01	33.7822234236075
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GM-01	22.5622441473436
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GN-01	8.0466536605343
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GO-01	6.94939511119417
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GQ-01	5.52956575350133
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GR-01	25.1543173017403
esca_tcga_pan_can_atlas_2018	TCGA-IC-A6RE-01	15.8410920457184
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3I8-01	2.01839592905081
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3QL-01	6.08764010088921
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3Y9-01	46.099077692959
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YA-01	34.8341264460894
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YB-01	203.715478646965
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YC-01	72.3279966858106
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4P3-01	454.831674940149
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4QS-01	17.5046714018751
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4QT-01	155.825603850413
esca_tcga_pan_can_atlas_2018	TCGA-IG-A50L-01	14.4505088522787
esca_tcga_pan_can_atlas_2018	TCGA-IG-A51D-01	38.0743137781485
esca_tcga_pan_can_atlas_2018	TCGA-IG-A5B8-01	31.1674245612501
esca_tcga_pan_can_atlas_2018	TCGA-IG-A5S3-01	18.2301680534794
esca_tcga_pan_can_atlas_2018	TCGA-IG-A625-01	20.236359032182
esca_tcga_pan_can_atlas_2018	TCGA-IG-A6QS-01	4.46932038252748
esca_tcga_pan_can_atlas_2018	TCGA-IG-A7DP-01	142.480722935298
esca_tcga_pan_can_atlas_2018	TCGA-IG-A8O2-01	77.2750093414959
esca_tcga_pan_can_atlas_2018	TCGA-IG-A97H-01	22.5525593519679
esca_tcga_pan_can_atlas_2018	TCGA-IG-A97I-01	26.7477058636895
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6F8-01	0.61966216524548
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FA-01	19.402220072057
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FB-01	6.26340475359745
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FD-01	35.1707929467215
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FE-01	16.2316481998268
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FG-01	108.531200135868
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FH-01	2.01503981184143
esca_tcga_pan_can_atlas_2018	TCGA-JY-A938-01	34.3711740493216
esca_tcga_pan_can_atlas_2018	TCGA-JY-A939-01	51.2440053749344
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93C-01	19.8816653876824
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93D-01	107.332586846805
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93E-01	35.9297548813564
esca_tcga_pan_can_atlas_2018	TCGA-JY-A93F-01	17.7394078284053
esca_tcga_pan_can_atlas_2018	TCGA-KH-A6WC-01	32.6536091506255
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43C-01	42.577551849691
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43E-01	7.34532105283757
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43H-01	44.0198192481551
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43I-01	4.55542876121379
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43J-01	20.0218551979712
esca_tcga_pan_can_atlas_2018	TCGA-L5-A43M-01	15.5988762722644
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OE-01	11.1366787197395
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OF-01	7.56346867144709
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OG-01	21.5299024937391
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OH-01	6.71331623778026
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OI-01	3.32603508288733
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OJ-01	10.0119000092825
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OM-01	91.7799561422983
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4ON-01	4.28684349540048
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OO-01	46.0941873507396
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OP-01	9.74628730442608
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OQ-01	15.2716068998186
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OR-01	9.0347904560381
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OS-01	35.1769298467615
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OT-01	28.5616392708264
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OU-01	50.7583272702059
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OW-01	13.3020455432298
esca_tcga_pan_can_atlas_2018	TCGA-L5-A4OX-01	4.56894911911442
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88S-01	43.088928223337
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88V-01	5.77993209732087
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88W-01	29.6513225841797
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88Y-01	30.1739179782113
esca_tcga_pan_can_atlas_2018	TCGA-L5-A88Z-01	3.27272076378979
esca_tcga_pan_can_atlas_2018	TCGA-L5-A891-01	2.7750565261707
esca_tcga_pan_can_atlas_2018	TCGA-L5-A893-01	23.2543714049803
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NE-01	7.82093080593789
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NF-01	8.82728652343545
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NG-01	44.7025493776055
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NH-01	11.7038625281243
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NI-01	6.27184299115246
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NJ-01	2.58145650772119
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NK-01	59.7463927131708
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NL-01	36.8110712605389
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NM-01	9.55144072815595
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NN-01	11.7895873505581
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NQ-01	21.0212110138606
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NR-01	5.776192423859
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NS-01	44.6654403101761
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NT-01	36.1326561389291
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NU-01	100.868705101545
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NV-01	61.9636355198117
esca_tcga_pan_can_atlas_2018	TCGA-L5-A8NW-01	41.7113859424823
esca_tcga_pan_can_atlas_2018	TCGA-L7-A56G-01	19.871405257928
esca_tcga_pan_can_atlas_2018	TCGA-L7-A6VZ-01	12.5564121883692
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49K-01	27.7292263138377
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49L-01	1432.63738278285
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49M-01	37.5744440920776
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49N-01	37.523431110495
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49O-01	47.4192783140649
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49P-01	339.323709499695
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49R-01	24.1546738186615
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49S-01	69.55814520838
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49U-01	11.8831750761682
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49V-01	48.54338580108
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49W-01	105.042756019379
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49X-01	14.8384760016827
esca_tcga_pan_can_atlas_2018	TCGA-LN-A49Y-01	16.4456725887219
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A1-01	138.164756204039
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A2-01	8.92106602717177
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A3-01	102.190056391408
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A4-01	10.8830521477737
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A5-01	54.6852720723667
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A6-01	50.7758749687578
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A8-01	187.563924854179
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4A9-01	48.8099573965677
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4MQ-01	35.0014528612427
esca_tcga_pan_can_atlas_2018	TCGA-LN-A4MR-01	34.6805121669631
esca_tcga_pan_can_atlas_2018	TCGA-LN-A5U5-01	163.041255850574
esca_tcga_pan_can_atlas_2018	TCGA-LN-A5U6-01	287.803474773228
esca_tcga_pan_can_atlas_2018	TCGA-LN-A5U7-01	13.6222191250043
esca_tcga_pan_can_atlas_2018	TCGA-LN-A7HV-01	128.100240138432
esca_tcga_pan_can_atlas_2018	TCGA-LN-A7HW-01	15.4456455493906
esca_tcga_pan_can_atlas_2018	TCGA-LN-A7HX-01	10.6420829321404
esca_tcga_pan_can_atlas_2018	TCGA-LN-A7HY-01	53.3011134461564
esca_tcga_pan_can_atlas_2018	TCGA-LN-A7HZ-01	14.8160379609114
esca_tcga_pan_can_atlas_2018	TCGA-LN-A8HZ-01	4.22346082467481
esca_tcga_pan_can_atlas_2018	TCGA-LN-A8I0-01	13.6517529564469
esca_tcga_pan_can_atlas_2018	TCGA-LN-A8I1-01	641.806718018344
esca_tcga_pan_can_atlas_2018	TCGA-LN-A9FO-01	70.2634092676649
esca_tcga_pan_can_atlas_2018	TCGA-LN-A9FP-01	97.5816280176172
esca_tcga_pan_can_atlas_2018	TCGA-LN-A9FQ-01	6.93088852201104
esca_tcga_pan_can_atlas_2018	TCGA-LN-A9FR-01	24.3660133137892
esca_tcga_pan_can_atlas_2018	TCGA-M9-A5M8-01	9.70649334322918
esca_tcga_pan_can_atlas_2018	TCGA-Q9-A6FU-01	150.788551364454
esca_tcga_pan_can_atlas_2018	TCGA-Q9-A6FW-01	41.028080478653
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6DN-01	49.5263445871751
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6DQ-01	35.8919745904852
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6KZ-01	17.9565006673204
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6L4-01	30.9210855580818
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6L6-01	1.68815399564808
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6XG-01	1.62860688744742
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6XQ-01	5.25906270642552
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6Y0-01	89.1909514379215
esca_tcga_pan_can_atlas_2018	TCGA-R6-A6Y2-01	13.4948784491743
esca_tcga_pan_can_atlas_2018	TCGA-R6-A8W5-01	24.9074988532564
esca_tcga_pan_can_atlas_2018	TCGA-R6-A8W8-01	5.59275664610075
esca_tcga_pan_can_atlas_2018	TCGA-R6-A8WC-01	3.04210756697401
esca_tcga_pan_can_atlas_2018	TCGA-R6-A8WG-01	25.1468379548166
esca_tcga_pan_can_atlas_2018	TCGA-RE-A7BO-01	4.88145157583901
esca_tcga_pan_can_atlas_2018	TCGA-S8-A6BV-01	9.81206720172987
esca_tcga_pan_can_atlas_2018	TCGA-S8-A6BW-01	10.9422156997219
esca_tcga_pan_can_atlas_2018	TCGA-V5-A7RB-01	9.077652867255
esca_tcga_pan_can_atlas_2018	TCGA-V5-A7RC-01	6.70516566741463
esca_tcga_pan_can_atlas_2018	TCGA-V5-A7RE-01	0.804344500824356
esca_tcga_pan_can_atlas_2018	TCGA-V5-AASV-01	9.5477969437572
esca_tcga_pan_can_atlas_2018	TCGA-V5-AASW-01	6.73652139105653
esca_tcga_pan_can_atlas_2018	TCGA-V5-AASX-01	8.28723931991508
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EO-01	5.39388272917936
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EP-01	16.7640242782971
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EQ-01	3.33150075948546
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8ER-01	20.868172069113
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8ET-01	119.669673708476
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EU-01	130.347879778083
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EW-01	19.8065842512554
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EX-01	12.0473371522383
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EY-01	16.049363090826
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8EZ-01	3.12591460814531
esca_tcga_pan_can_atlas_2018	TCGA-VR-A8Q7-01	94.330605221425
esca_tcga_pan_can_atlas_2018	TCGA-VR-AA4D-01	1.04397126957389
esca_tcga_pan_can_atlas_2018	TCGA-VR-AA4G-01	37.273448322928
esca_tcga_pan_can_atlas_2018	TCGA-VR-AA7B-01	17.4167411309894
esca_tcga_pan_can_atlas_2018	TCGA-VR-AA7D-01	35.0147814410171
esca_tcga_pan_can_atlas_2018	TCGA-VR-AA7I-01	15.5050967685281
esca_tcga_pan_can_atlas_2018	TCGA-X8-AAAR-01	25.340342084203
esca_tcga_pan_can_atlas_2018	TCGA-XP-A8T6-01	182.421394398781
esca_tcga_pan_can_atlas_2018	TCGA-XP-A8T7-01	NA
esca_tcga_pan_can_atlas_2018	TCGA-XP-A8T8-01	24.2610147896672
esca_tcga_pan_can_atlas_2018	TCGA-Z6-A8JD-01	22.6240925930592
esca_tcga_pan_can_atlas_2018	TCGA-Z6-A8JE-01	26.967291818246
esca_tcga_pan_can_atlas_2018	TCGA-Z6-A9VB-01	21.4457118963153
esca_tcga_pan_can_atlas_2018	TCGA-Z6-AAPN-01	124.500564708717
esca_tcga_pan_can_atlas_2018	TCGA-ZR-A9CJ-01	20.9589790118925
gbm_tcga_pan_can_atlas_2018	TCGA-02-2466-01	NA
gbm_tcga_pan_can_atlas_2018	TCGA-02-2470-01	NA
gbm_tcga_pan_can_atlas_2018	TCGA-02-2483-01	13.0871
gbm_tcga_pan_can_atlas_2018	TCGA-02-2485-01	7.1429
gbm_tcga_pan_can_atlas_2018	TCGA-02-2486-01	28.0488
gbm_tcga_pan_can_atlas_2018	TCGA-06-1084-01	NA
