shortest_path	target_node
>KRAS>ELAVL1>IQCB1>HBA2	HBA2
>KRAS>SIRT1>IQCB1>HBA2	HBA2
>KRAS>APP>ALB>HBA2	HBA2
>KRAS>UBC>ALB>HBA2	HBA2
>KRAS>APP>UCHL5>HBA2	HBA2
>KRAS>UBC>UCHL5>HBA2	HBA2
>KRAS>CALM1>UCHL5>HBA2	HBA2
>KRAS>UBC>GARS	GARS
>KRAS>UBC>ARL15>B4GALT3	B4GALT3
>KRAS>UBC>SAT1>B4GALT3	B4GALT3
>KRAS>CALM1>BCAS1	BCAS1
>KRAS>PDE4DIP>IMMT>FAM173A	FAM173A
>KRAS>EEF1A1>IMMT>FAM173A	FAM173A
>KRAS>UBC>IMMT>FAM173A	FAM173A
>KRAS>CALM1>IMMT>FAM173A	FAM173A
>KRAS>CCT7>KAT5>FAM173A	FAM173A
>KRAS>APP>KAT5>FAM173A	FAM173A
>KRAS>UBC>KAT5>FAM173A	FAM173A
>KRAS>RGL2>KAT5>FAM173A	FAM173A
>KRAS>HDAC1>KAT5>FAM173A	FAM173A
>KRAS>HDAC3>KAT5>FAM173A	FAM173A
>KRAS>SIRT1>KAT5>FAM173A	FAM173A
>KRAS>EEF1A1>PFN2>FAM173A	FAM173A
>KRAS>UBC>PFN2>FAM173A	FAM173A
>KRAS>APP>LUC7L2>FAM173A	FAM173A
>KRAS>UBC>LUC7L2>FAM173A	FAM173A
>KRAS>ELAVL1>LUC7L2>FAM173A	FAM173A
>KRAS>UBC>LUC7L>FAM173A	FAM173A
>KRAS>CALM1>LUC7L>FAM173A	FAM173A
>KRAS>UBC>SH3GL3>FAM173A	FAM173A
>KRAS>UBC>TP53>FAM173A	FAM173A
>KRAS>PHB>TP53>FAM173A	FAM173A
>KRAS>HDAC1>TP53>FAM173A	FAM173A
>KRAS>MAPK1>TP53>FAM173A	FAM173A
>KRAS>ELAVL1>TP53>FAM173A	FAM173A
>KRAS>SIRT1>TP53>FAM173A	FAM173A
>KRAS>UBC>BAG6>FAM173A	FAM173A
>KRAS>UBC>RCHY1	RCHY1
>KRAS>CALM1>RCHY1	RCHY1
>KRAS>UBC>ELF4	ELF4
>KRAS>DNAJA3>ATXN1>STAC2	STAC2
>KRAS>UBC>ATXN1>STAC2	STAC2
>KRAS>UBC>SPEN	SPEN
>KRAS>HDAC1>SPEN	SPEN
>KRAS>UBC>N4BP3	N4BP3
>KRAS>UBC>SENP3	SENP3
>KRAS>UBC>PHF17	PHF17
>KRAS>UBC>PDLIM1	PDLIM1
>KRAS>UBC>HIST2H2BE>MST1	MST1
>KRAS>UBC>DAXX>MST1	MST1
>KRAS>HDAC1>DAXX>MST1	MST1
>KRAS>HDAC3>DAXX>MST1	MST1
>KRAS>UBC>CYTH1>IPCEF1	IPCEF1
>KRAS>UBC>CYTH2>IPCEF1	IPCEF1
>KRAS>UBC>CYTH3>IPCEF1	IPCEF1
>KRAS>UBC>CYTH4>IPCEF1	IPCEF1
>KRAS>UBC>HLA-G	HLA-G
>KRAS>UBC>LMNB1	LMNB1
>KRAS>ELAVL1>LMNB1	LMNB1
>KRAS>UBC>LGALS12	LGALS12
>KRAS>RAF1>BCL2	BCL2
>KRAS>UBC>BCL2	BCL2
>KRAS>APP>ZMAT3	ZMAT3
>KRAS>ELAVL1>ZMAT3	ZMAT3
>KRAS>APP>BGN	BGN
>KRAS>UBC>POT1>GAS2L1	GAS2L1
>KRAS>UBC>SH3KBP1>GAS2L1	GAS2L1
>KRAS>ELAVL1>SH3KBP1>GAS2L1	GAS2L1
>KRAS>HNRNPC>SH3KBP1>GAS2L1	GAS2L1
>KRAS>DNAJA3>GFI1B>ANKS3	ANKS3
>KRAS>PDE4DIP>GFI1B>ANKS3	ANKS3
>KRAS>UBC>HPD	HPD
>KRAS>UBC>PPPDE2	PPPDE2
>KRAS>PIK3CA>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>DNAJA3>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>CCT7>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>APP>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>UBC>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>PIK3R2>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>ELAVL1>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>HNRNPC>GRB2>APCS>FCGR3B	FCGR3B
>KRAS>EEF1A1>COPS5>APCS>FCGR3B	FCGR3B
>KRAS>APP>COPS5>APCS>FCGR3B	FCGR3B
>KRAS>UBC>COPS5>APCS>FCGR3B	FCGR3B
>KRAS>ELAVL1>COPS5>APCS>FCGR3B	FCGR3B
>KRAS>HNRNPC>COPS5>APCS>FCGR3B	FCGR3B
>KRAS>APP>FCGR3A>APCS>FCGR3B	FCGR3B
>KRAS>UBC>GOT2>APCS>FCGR3B	FCGR3B
>KRAS>UBC>HES1>APCS>FCGR3B	FCGR3B
>KRAS>HDAC1>HES1>APCS>FCGR3B	FCGR3B
>KRAS>ELAVL1>HES1>APCS>FCGR3B	FCGR3B
>KRAS>SIRT1>HES1>APCS>FCGR3B	FCGR3B
>KRAS>UBC>CALU>APCS>FCGR3B	FCGR3B
>KRAS>UBC>GK>APCS>FCGR3B	FCGR3B
>KRAS>UBC>FN1>APCS>FCGR3B	FCGR3B
>KRAS>MAPK1>CRP>APCS>FCGR3B	FCGR3B
>KRAS>UBC>LRRC69	LRRC69
>KRAS>UBC>MTA1	MTA1
>KRAS>HDAC1>MTA1	MTA1
>KRAS>ELAVL1>MTA1	MTA1
>KRAS>UBC>TERF1>SIRPD	SIRPD
>KRAS>UBC>SPIN4	SPIN4
>KRAS>ELAVL1>SPIN4	SPIN4
>KRAS>UBC>LPGAT1	LPGAT1
>KRAS>ELAVL1>LPGAT1	LPGAT1
>KRAS>UBC>LPP	LPP
>KRAS>ELAVL1>LPP	LPP
>KRAS>UBC>RTCD1	RTCD1
>KRAS>UBC>NOS1	NOS1
>KRAS>HDAC1>NOS1	NOS1
>KRAS>CALM1>NOS1	NOS1
>KRAS>APP>SMG5	SMG5
>KRAS>UBC>SMG5	SMG5
>KRAS>PHB>SMG5	SMG5
>KRAS>UBC>SMARCE1	SMARCE1
>KRAS>HDAC1>SMARCE1	SMARCE1
>KRAS>UBC>MRS2	MRS2
>KRAS>APP>WDR89	WDR89
>KRAS>UBC>WDR89	WDR89
>KRAS>UBC>DNAJA1	DNAJA1
>KRAS>UBC>OS9>DCST2	DCST2
>KRAS>EGLN1>OS9>DCST2	DCST2
>KRAS>UBC>VPS4B>ZNF585B	ZNF585B
>KRAS>ELAVL1>VPS4B>ZNF585B	ZNF585B
>KRAS>UBC>CBX5>ZNF585B	ZNF585B
>KRAS>HDAC1>CBX5>ZNF585B	ZNF585B
>KRAS>UBC>RIC8A>ZNF585B	ZNF585B
>KRAS>SIRT1>RIC8A>ZNF585B	ZNF585B
>KRAS>APP>FUBP3	FUBP3
>KRAS>UBC>FUBP3	FUBP3
>KRAS>SHOC2>MYC>CD6	CD6
>KRAS>RAF1>MYC>CD6	CD6
>KRAS>DNAJA3>MYC>CD6	CD6
>KRAS>UBC>MYC>CD6	CD6
>KRAS>HDAC1>MYC>CD6	CD6
>KRAS>HDAC3>MYC>CD6	CD6
>KRAS>CALM1>MYC>CD6	CD6
>KRAS>MAPK1>MYC>CD6	CD6
>KRAS>ELAVL1>MYC>CD6	CD6
>KRAS>HNRNPC>MYC>CD6	CD6
>KRAS>APP>CUL4B>CD6	CD6
>KRAS>UBC>CUL4B>CD6	CD6
>KRAS>CALM1>CUL4B>CD6	CD6
>KRAS>ELAVL1>CUL4B>CD6	CD6
>KRAS>UBC>GYG1>CD6	CD6
>KRAS>UBC>ALCAM>CD6	CD6
>KRAS>UBC>NFE2L1>CD6	CD6
>KRAS>PIK3CA>LCK>FAM174A	FAM174A
>KRAS>RAF1>LCK>FAM174A	FAM174A
>KRAS>UBC>LCK>FAM174A	FAM174A
>KRAS>MAPK1>LCK>FAM174A	FAM174A
>KRAS>UBC>SYNJ2	SYNJ2
>KRAS>UBC>TP53	TP53
>KRAS>PHB>TP53	TP53
>KRAS>HDAC1>TP53	TP53
>KRAS>MAPK1>TP53	TP53
>KRAS>ELAVL1>TP53	TP53
>KRAS>SIRT1>TP53	TP53
>KRAS>CCT7>KAT5>DUSP23	DUSP23
>KRAS>APP>KAT5>DUSP23	DUSP23
>KRAS>UBC>KAT5>DUSP23	DUSP23
>KRAS>RGL2>KAT5>DUSP23	DUSP23
>KRAS>HDAC1>KAT5>DUSP23	DUSP23
>KRAS>HDAC3>KAT5>DUSP23	DUSP23
>KRAS>SIRT1>KAT5>DUSP23	DUSP23
>KRAS>CCT7>BAG3>DUSP23	DUSP23
>KRAS>UBC>BAG3>DUSP23	DUSP23
>KRAS>APP>SHC1>DUSP23	DUSP23
>KRAS>UBC>SHC1>DUSP23	DUSP23
>KRAS>PIK3R2>SHC1>DUSP23	DUSP23
>KRAS>MAPK1>SHC1>DUSP23	DUSP23
>KRAS>APP>MRPL20>DUSP23	DUSP23
>KRAS>UBC>MRPL20>DUSP23	DUSP23
>KRAS>UBC>PRDX4>DUSP23	DUSP23
>KRAS>UBC>TMOD3>DUSP23	DUSP23
>KRAS>ELAVL1>TMOD3>DUSP23	DUSP23
>KRAS>UBC>MTFR1>DUSP23	DUSP23
>KRAS>UBC>DBN1>DUSP23	DUSP23
>KRAS>PHB>DBN1>DUSP23	DUSP23
>KRAS>UBC>DBI>DUSP23	DUSP23
>KRAS>UBC>MKRN1>DUSP23	DUSP23
>KRAS>UBC>KBTBD7>DUSP23	DUSP23
>KRAS>UBC>EED>DUSP23	DUSP23
>KRAS>HDAC1>EED>DUSP23	DUSP23
>KRAS>SIRT1>EED>DUSP23	DUSP23
>KRAS>UBC>DNMT3B>DUSP23	DUSP23
>KRAS>HDAC1>DNMT3B>DUSP23	DUSP23
>KRAS>SIRT1>DNMT3B>DUSP23	DUSP23
>KRAS>UBC>RUFY2>DUSP23	DUSP23
>KRAS>UBC>TUBA1A>DUSP23	DUSP23
>KRAS>HDAC3>TUBA1A>DUSP23	DUSP23
>KRAS>UBC>GCM1>DUSP23	DUSP23
>KRAS>HDAC1>GCM1>DUSP23	DUSP23
>KRAS>HDAC3>GCM1>DUSP23	DUSP23
>KRAS>ELAVL1>SMPD1>DUSP23	DUSP23
>KRAS>ELAVL1>ZNF746>DUSP23	DUSP23
>KRAS>UBC>KDM2B	KDM2B
>KRAS>HDAC1>TGIF2	TGIF2
>KRAS>ELAVL1>TGIF2	TGIF2
>KRAS>APP>PDZK1>SLC34A3	SLC34A3
>KRAS>UBC>STX5	STX5
>KRAS>UBC>TLK1	TLK1
>KRAS>ELAVL1>TLK1	TLK1
>KRAS>PIK3CA>AMBP	AMBP
>KRAS>UBC>ZNF791	ZNF791
>KRAS>UBC>IER5L	IER5L
>KRAS>UBC>CHMP1B	CHMP1B
>KRAS>ELAVL1>CHMP1B	CHMP1B
>KRAS>APP>NARF	NARF
>KRAS>UBC>NARF	NARF
>KRAS>UBC>PRELID1	PRELID1
>KRAS>CCT7>BAG3>OR8H2	OR8H2
>KRAS>UBC>BAG3>OR8H2	OR8H2
>KRAS>UBC>AGTRAP>AGTR2	AGTR2
>KRAS>UBC>ERBB2IP>AGTR2	AGTR2
>KRAS>SIRT1>ERBB2IP>AGTR2	AGTR2
>KRAS>UBC>TATDN2	TATDN2
>KRAS>UBC>CHMP2A	CHMP2A
>KRAS>CALM1>SCN4A	SCN4A
>KRAS>UBC>CD79B	CD79B
>KRAS>ELAVL1>CD79B	CD79B
>KRAS>APP>GPR61	GPR61
>KRAS>UBC>KIDINS220	KIDINS220
>KRAS>UBC>EPHB2	EPHB2
>KRAS>APP>AIMP2	AIMP2
>KRAS>UBC>AIMP2	AIMP2
>KRAS>UBC>ZNF76	ZNF76
>KRAS>HDAC1>ZNF76	ZNF76
>KRAS>ELAVL1>ZNF76	ZNF76
>KRAS>UBC>AZI1	AZI1
>KRAS>UBC>STK35	STK35
>KRAS>ELAVL1>STK35	STK35
>KRAS>EEF1A1>RPL6>PTGFRN	PTGFRN
>KRAS>UBC>RPL6>PTGFRN	PTGFRN
>KRAS>EEF1A1>CD81>PTGFRN	PTGFRN
>KRAS>UBC>CD81>PTGFRN	PTGFRN
>KRAS>UBC>CD9>PTGFRN	PTGFRN
>KRAS>ELAVL1>CD9>PTGFRN	PTGFRN
>KRAS>UBC>FBXO6>PTGFRN	PTGFRN
>KRAS>HNRNPC>FBXO6>PTGFRN	PTGFRN
>KRAS>UBC>CD82>PTGFRN	PTGFRN
>KRAS>UBC>CD63>PTGFRN	PTGFRN
>KRAS>UBC>CD151>PTGFRN	PTGFRN
>KRAS>UBC>SMYD5	SMYD5
>KRAS>UBC>DCPS	DCPS
>KRAS>RAP1GDS1>DCPS	DCPS
>KRAS>APP>LNX1>GPR142	GPR142
>KRAS>UBC>RAPH1	RAPH1
>KRAS>PHB>RAPH1	RAPH1
>KRAS>ELAVL1>RAPH1	RAPH1
>KRAS>APP>GORAB>ZNF16	ZNF16
>KRAS>UBC>GORAB>ZNF16	ZNF16
>KRAS>UBC>DPY19L1	DPY19L1
>KRAS>UBC>GRM7	GRM7
>KRAS>UBC>CD8A	CD8A
>KRAS>RAF1>ILK>HBA1	HBA1
>KRAS>DNAJA3>ILK>HBA1	HBA1
>KRAS>CCT7>ILK>HBA1	HBA1
>KRAS>UBC>ILK>HBA1	HBA1
>KRAS>RAF1>STK3>HBA1	HBA1
>KRAS>UBC>STK3>HBA1	HBA1
>KRAS>RASSF5>STK3>HBA1	HBA1
>KRAS>RASSF2>STK3>HBA1	HBA1
>KRAS>EPB42>SLC4A1>HBA1	HBA1
>KRAS>EPB42>MAPK14>HBA1	HBA1
>KRAS>EEF1A1>MAPK14>HBA1	HBA1
>KRAS>UBC>MAPK14>HBA1	HBA1
>KRAS>HDAC3>MAPK14>HBA1	HBA1
>KRAS>CALM1>MAPK14>HBA1	HBA1
>KRAS>MAPK1>MAPK14>HBA1	HBA1
>KRAS>EPB42>SPINK7>HBA1	HBA1
>KRAS>DNAJA3>EGFR>HBA1	HBA1
>KRAS>EEF1A1>EGFR>HBA1	HBA1
>KRAS>UBC>EGFR>HBA1	HBA1
>KRAS>PIK3R2>EGFR>HBA1	HBA1
>KRAS>DNAJA3>PHKG2>HBA1	HBA1
>KRAS>CCT7>PHKG2>HBA1	HBA1
>KRAS>PHB>PHKG2>HBA1	HBA1
>KRAS>CALM1>PHKG2>HBA1	HBA1
>KRAS>PDE4DIP>PRKACA>HBA1	HBA1
>KRAS>UBC>PRKACA>HBA1	HBA1
>KRAS>HDAC1>PRKACA>HBA1	HBA1
>KRAS>CALM1>PRKACA>HBA1	HBA1
>KRAS>CCT7>TP53RK>HBA1	HBA1
>KRAS>UBC>TP53RK>HBA1	HBA1
>KRAS>ELAVL1>TP53RK>HBA1	HBA1
>KRAS>CCT7>RPS6KA1>HBA1	HBA1
>KRAS>UBC>RPS6KA1>HBA1	HBA1
>KRAS>MAPK1>RPS6KA1>HBA1	HBA1
>KRAS>CCT7>PRKAA1>HBA1	HBA1
>KRAS>UBC>PRKAA1>HBA1	HBA1
>KRAS>HDAC1>PRKAA1>HBA1	HBA1
>KRAS>ELAVL1>PRKAA1>HBA1	HBA1
>KRAS>CCT7>CDK2>HBA1	HBA1
>KRAS>EEF1A1>CDK2>HBA1	HBA1
>KRAS>UBC>CDK2>HBA1	HBA1
>KRAS>PHB>CDK2>HBA1	HBA1
>KRAS>HDAC1>CDK2>HBA1	HBA1
>KRAS>HNRNPC>CDK2>HBA1	HBA1
>KRAS>CCT7>CSNK1E>HBA1	HBA1
>KRAS>APP>CSNK1E>HBA1	HBA1
>KRAS>UBC>CSNK1E>HBA1	HBA1
>KRAS>HDAC1>CSNK1E>HBA1	HBA1
>KRAS>CALM1>CSNK1E>HBA1	HBA1
>KRAS>ELAVL1>CSNK1E>HBA1	HBA1
>KRAS>SIRT1>CSNK1E>HBA1	HBA1
>KRAS>CCT7>STK24>HBA1	HBA1
>KRAS>UBC>STK24>HBA1	HBA1
>KRAS>ELAVL1>STK24>HBA1	HBA1
>KRAS>CCT7>ITGA4>HBA1	HBA1
>KRAS>EEF1A1>ITGA4>HBA1	HBA1
>KRAS>UBC>ITGA4>HBA1	HBA1
>KRAS>PHB>ITGA4>HBA1	HBA1
>KRAS>PIK3R2>ITGA4>HBA1	HBA1
>KRAS>HNRNPC>ITGA4>HBA1	HBA1
>KRAS>CCT7>RIOK2>HBA1	HBA1
>KRAS>APP>RIOK2>HBA1	HBA1
>KRAS>UBC>RIOK2>HBA1	HBA1
>KRAS>DDX50>RIOK2>HBA1	HBA1
>KRAS>CCT7>CDK5>HBA1	HBA1
>KRAS>APP>CDK5>HBA1	HBA1
>KRAS>UBC>CDK5>HBA1	HBA1
>KRAS>CCT7>STK25>HBA1	HBA1
>KRAS>APP>STK25>HBA1	HBA1
>KRAS>UBC>STK25>HBA1	HBA1
>KRAS>CALM1>STK25>HBA1	HBA1
>KRAS>CCT7>PAN2>HBA1	HBA1
>KRAS>UBC>PAN2>HBA1	HBA1
>KRAS>CALM1>PAN2>HBA1	HBA1
>KRAS>ELAVL1>PAN2>HBA1	HBA1
>KRAS>HNRNPC>PAN2>HBA1	HBA1
>KRAS>EEF1A1>GSK3B>HBA1	HBA1
>KRAS>IGSF21>GSK3B>HBA1	HBA1
>KRAS>APP>GSK3B>HBA1	HBA1
>KRAS>UBC>GSK3B>HBA1	HBA1
>KRAS>MAPK1>GSK3B>HBA1	HBA1
>KRAS>ELAVL1>GSK3B>HBA1	HBA1
>KRAS>APP>CLU>HBA1	HBA1
>KRAS>UBC>CLU>HBA1	HBA1
>KRAS>APP>UCHL5>HBA1	HBA1
>KRAS>UBC>UCHL5>HBA1	HBA1
>KRAS>CALM1>UCHL5>HBA1	HBA1
>KRAS>APP>UBE3A>HBA1	HBA1
>KRAS>UBC>UBE3A>HBA1	HBA1
>KRAS>CALM1>UBE3A>HBA1	HBA1
>KRAS>APP>CAMK1>HBA1	HBA1
>KRAS>UBC>CAMK1>HBA1	HBA1
>KRAS>CALM1>CAMK1>HBA1	HBA1
>KRAS>APP>PRKCD>HBA1	HBA1
>KRAS>UBC>PRKCD>HBA1	HBA1
>KRAS>PHB>PRKCD>HBA1	HBA1
>KRAS>ELAVL1>PRKCD>HBA1	HBA1
>KRAS>APP>APOA1>HBA1	HBA1
>KRAS>APP>OXSR1>HBA1	HBA1
>KRAS>UBC>OXSR1>HBA1	HBA1
>KRAS>CALM1>OXSR1>HBA1	HBA1
>KRAS>ELAVL1>OXSR1>HBA1	HBA1
>KRAS>UBC>HBB>HBA1	HBA1
>KRAS>UBC>ATP6AP1>HBA1	HBA1
>KRAS>UBC>CSNK2A2>HBA1	HBA1
>KRAS>UBC>CSNK1A1>HBA1	HBA1
>KRAS>ELAVL1>CSNK1A1>HBA1	HBA1
>KRAS>HNRNPC>CSNK1A1>HBA1	HBA1
>KRAS>UBC>EIF2AK2>HBA1	HBA1
>KRAS>ELAVL1>EIF2AK2>HBA1	HBA1
>KRAS>HNRNPC>EIF2AK2>HBA1	HBA1
>KRAS>UBC>VRK1>HBA1	HBA1
>KRAS>UBC>CSK>HBA1	HBA1
>KRAS>ELAVL1>CSK>HBA1	HBA1
>KRAS>UBC>ADRBK1>HBA1	HBA1
>KRAS>UBC>PBK>HBA1	HBA1
>KRAS>CALM1>PBK>HBA1	HBA1
>KRAS>UBC>EEF2K>HBA1	HBA1
>KRAS>ELAVL1>EEF2K>HBA1	HBA1
>KRAS>UBC>PTEN>HBA1	HBA1
>KRAS>ELAVL1>PTEN>HBA1	HBA1
>KRAS>UBC>DAXX>HBA1	HBA1
>KRAS>HDAC1>DAXX>HBA1	HBA1
>KRAS>HDAC3>DAXX>HBA1	HBA1
>KRAS>APP>COASY	COASY
>KRAS>UBC>COASY	COASY
>KRAS>SIRT1>COASY	COASY
>KRAS>UBC>GTSF1	GTSF1
>KRAS>RAF1>HSPA4>CTU1	CTU1
>KRAS>APP>HSPA4>CTU1	CTU1
>KRAS>UBC>HSPA4>CTU1	CTU1
>KRAS>HDAC1>HSPA4>CTU1	CTU1
>KRAS>HDAC3>HSPA4>CTU1	CTU1
>KRAS>CALM1>HSPA4>CTU1	CTU1
>KRAS>SIRT1>HSPA4>CTU1	CTU1
>KRAS>RAF1>MMS19>CTU1	CTU1
>KRAS>UBC>MMS19>CTU1	CTU1
>KRAS>UBC>URM1>CTU1	CTU1
>KRAS>UBC>CTU2>CTU1	CTU1
>KRAS>APP>GABARAPL2>STBD1	STBD1
>KRAS>UBC>GABARAPL2>STBD1	STBD1
>KRAS>ELAVL1>GABARAPL2>STBD1	STBD1
>KRAS>UBC>GABARAP>STBD1	STBD1
>KRAS>UBC>GABARAPL1>STBD1	STBD1
>KRAS>PIK3CG>GABARAPL1>STBD1	STBD1
>KRAS>SIRT1>GABARAPL1>STBD1	STBD1
>KRAS>UBC>ERBB2IP>LMO1	LMO1
>KRAS>SIRT1>ERBB2IP>LMO1	LMO1
>KRAS>UBC>TAL1>LMO1	LMO1
>KRAS>HDAC1>TAL1>LMO1	LMO1
>KRAS>UBC>GATA3>LMO1	LMO1
>KRAS>HDAC3>GATA3>LMO1	LMO1
>KRAS>APP>SIRT5>KIR2DL2	KIR2DL2
>KRAS>UBC>SIRT5>KIR2DL2	KIR2DL2
>KRAS>UBC>HLA-C>KIR2DL2	KIR2DL2
>KRAS>UBC>FAM162A	FAM162A
>KRAS>APP>NAALADL2	NAALADL2
>KRAS>UBC>TMEM209	TMEM209
>KRAS>ELAVL1>TMEM209	TMEM209
>KRAS>UBC>ZNF501	ZNF501
>KRAS>EEF1A1>MDM2>ANG	ANG
>KRAS>UBC>MDM2>ANG	ANG
>KRAS>HDAC1>MDM2>ANG	ANG
>KRAS>HDAC3>MDM2>ANG	ANG
>KRAS>RASSF5>MDM2>ANG	ANG
>KRAS>UBC>ATP6AP1>ANG	ANG
>KRAS>UBC>RNH1>ANG	ANG
>KRAS>UBC>TP53>ANG	ANG
>KRAS>PHB>TP53>ANG	ANG
>KRAS>HDAC1>TP53>ANG	ANG
>KRAS>MAPK1>TP53>ANG	ANG
>KRAS>ELAVL1>TP53>ANG	ANG
>KRAS>SIRT1>TP53>ANG	ANG
>KRAS>UBC>PTEN>ANG	ANG
>KRAS>ELAVL1>PTEN>ANG	ANG
>KRAS>UBC>SAR1B	SAR1B
>KRAS>UBC>BUB3	BUB3
>KRAS>HDAC1>BUB3	BUB3
>KRAS>ELAVL1>BUB3	BUB3
>KRAS>UBC>SDC2>REG3A	REG3A
>KRAS>ELAVL1>SDC2>REG3A	REG3A
>KRAS>UBC>FN1>REG3A	REG3A
>KRAS>UBC>ARR3>RNASE6	RNASE6
>KRAS>UBC>MRPS31	MRPS31
>KRAS>APP>USP39	USP39
>KRAS>UBC>USP39	USP39
>KRAS>HNRNPC>USP39	USP39
>KRAS>APP>SCD	SCD
>KRAS>UBC>SCD	SCD
>KRAS>ELAVL1>SCD	SCD
>KRAS>EEF1A1>HNRNPUL1	HNRNPUL1
>KRAS>UBC>HNRNPUL1	HNRNPUL1
>KRAS>ELAVL1>HNRNPUL1	HNRNPUL1
>KRAS>EEF1A1>SUMO2>AKAP4	AKAP4
>KRAS>UBC>SUMO2>AKAP4	AKAP4
>KRAS>HDAC1>SUMO2>AKAP4	AKAP4
>KRAS>ELAVL1>SUMO2>AKAP4	AKAP4
>KRAS>HNRNPC>SUMO2>AKAP4	AKAP4
>KRAS>DDX47>SUMO2>AKAP4	AKAP4
>KRAS>APP>FSIP1>AKAP4	AKAP4
>KRAS>UBC>PRKAR1A>AKAP4	AKAP4
>KRAS>HDAC1>PRKAR1A>AKAP4	AKAP4
>KRAS>ELAVL1>PRKAR1A>AKAP4	AKAP4
>KRAS>UBC>PRKAR2A>AKAP4	AKAP4
>KRAS>ELAVL1>PRKAR2A>AKAP4	AKAP4
>KRAS>EEF1A1>ZCCHC10	ZCCHC10
>KRAS>UBC>RHBDF2	RHBDF2
>KRAS>UBC>PAF1	PAF1
>KRAS>UBC>CSNK1A1L	CSNK1A1L
>KRAS>PIK3CA>TNFRSF1A>LTB	LTB
>KRAS>UBC>TNFRSF1A>LTB	LTB
>KRAS>MAPK1>TNFRSF1A>LTB	LTB
>KRAS>ELAVL1>TNFRSF1A>LTB	LTB
>KRAS>UBC>SYN2	SYN2
>KRAS>CALM1>SYN2	SYN2
>KRAS>UBC>PRAMEF2	PRAMEF2
>KRAS>APP>DLGAP5	DLGAP5
>KRAS>UBC>DLGAP5	DLGAP5
>KRAS>UBC>TUBA3E	TUBA3E
>KRAS>UBC>ELF1	ELF1
>KRAS>UBC>PSMD13	PSMD13
>KRAS>APP>ALDH7A1	ALDH7A1
>KRAS>UBC>ALDH7A1	ALDH7A1
>KRAS>UBC>PDRG1	PDRG1
>KRAS>UBC>GPRASP1>OPRL1>PNOC	PNOC
>KRAS>UBC>INPP4A	INPP4A
>KRAS>UBC>EWSR1>ZNF383	ZNF383
>KRAS>HDAC3>EWSR1>ZNF383	ZNF383
>KRAS>CALM1>EWSR1>ZNF383	ZNF383
>KRAS>ELAVL1>EWSR1>ZNF383	ZNF383
>KRAS>UBC>BRI3BP	BRI3BP
>KRAS>UBC>LOXL4	LOXL4
>KRAS>CCT7>HDAC6>PTGFR	PTGFR
>KRAS>UBC>HDAC6>PTGFR	PTGFR
>KRAS>UBC>ARMC5	ARMC5
>KRAS>UBC>MRPS36	MRPS36
>KRAS>UBC>PHF1	PHF1
>KRAS>ELAVL1>PHF1	PHF1
>KRAS>RAF1>STK3	STK3
>KRAS>UBC>STK3	STK3
>KRAS>RASSF5>STK3	STK3
>KRAS>RASSF2>STK3	STK3
>KRAS>UBC>RACGAP1>SLC26A8	SLC26A8
>KRAS>UBC>NXF1>SLC26A8	SLC26A8
>KRAS>HDAC1>NXF1>SLC26A8	SLC26A8
>KRAS>HDAC3>NXF1>SLC26A8	SLC26A8
>KRAS>HNRNPC>NXF1>SLC26A8	SLC26A8
>KRAS>SIRT1>NXF1>SLC26A8	SLC26A8
>KRAS>EEF1A1>CUL1>SLC7A9	SLC7A9
>KRAS>UBC>CUL1>SLC7A9	SLC7A9
>KRAS>CALM1>CUL1>SLC7A9	SLC7A9
>KRAS>ELAVL1>CUL1>SLC7A9	SLC7A9
>KRAS>HNRNPC>CUL1>SLC7A9	SLC7A9
>KRAS>APP>TGM2>SLC7A9	SLC7A9
>KRAS>UBC>TGM2>SLC7A9	SLC7A9
>KRAS>CALM1>TGM2>SLC7A9	SLC7A9
>KRAS>UBC>GUCY1A2	GUCY1A2
>KRAS>HNRNPC>CCDC85B>ZNF821	ZNF821
>KRAS>UBC>KIF16B	KIF16B
>KRAS>UBC>TERF2IP>OCM2	OCM2
>KRAS>UBC>TERF1>OCM2	OCM2
>KRAS>UBC>TERF2>OCM2	OCM2
>KRAS>ELAVL1>TERF2>OCM2	OCM2
>KRAS>CCT7>PPP2R2A	PPP2R2A
>KRAS>UBC>PPP2R2A	PPP2R2A
>KRAS>ELAVL1>PPP2R2A	PPP2R2A
>KRAS>RAF1>KSR1	KSR1
>KRAS>MAPK1>KSR1	KSR1
>KRAS>UBC>HOXA5	HOXA5
>KRAS>ELAVL1>HOXA5	HOXA5
>KRAS>UBC>CEP97	CEP97
>KRAS>UBC>P2RY6	P2RY6
>KRAS>UBC>MYEOV	MYEOV
>KRAS>ELAVL1>CRLF3	CRLF3
>KRAS>EEF1A1>COPS5>DEFB127	DEFB127
>KRAS>APP>COPS5>DEFB127	DEFB127
>KRAS>UBC>COPS5>DEFB127	DEFB127
>KRAS>ELAVL1>COPS5>DEFB127	DEFB127
