STUDY_ID	SAMPLE_ID	UBC
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3431-01	35035.4
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3433-01	35716.4
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3434-01	61932.2
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3436-01	61466.9
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3440-01	95450.4
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3443-01	23359.7
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3444-01	47692.4
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3445-01	58863.6
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3447-01	32131.7
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3450-01	63869.3
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3451-01	68712.8000000001
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3453-01	22860.4
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3454-01	101179
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3455-01	55983.3
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3456-01	27993.1
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3458-01	45268.6
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3460-01	60029.5
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3461-01	56708.3
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3465-01	25204.9
kirc_tcga_pan_can_atlas_2018	TCGA-AS-3777-01	62221.5
kirc_tcga_pan_can_atlas_2018	TCGA-AS-3778-01	48436.2
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4688-01	32351.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4690-01	63124.2
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4691-01	70009.5000000001
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4693-01	55800.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4694-01	42113
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4696-01	19045.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4697-01	40500.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4698-01	82278.1
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4699-01	42294
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4700-01	77328.2
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4701-01	68461.0000000001
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4703-01	45191.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4706-01	41613.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4707-01	47266.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4710-01	62261.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4712-01	92116.6999999999
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4713-01	43354.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4714-01	47403.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4718-01	102703
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4810-01	62079.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4811-01	70536.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4813-01	50924
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4814-01	41807.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4815-01	53935.3
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4816-01	39270.1
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4817-01	82939.0000000001
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4818-01	44884.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4819-01	53972.3
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4821-01	78649.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4822-01	84581.3
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4823-01	91573.3999999999
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4824-01	42760.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4827-01	45555.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4828-01	45426.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4833-01	54580.3
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4834-01	29133.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4836-01	70491.1999999999
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4837-01	64933.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4838-01	62401.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4839-01	78973.3000000001
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4841-01	78846.0000000001
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4842-01	32919.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4843-01	43305.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4844-01	58643.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4845-01	59816.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4846-01	38724.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4847-01	45021.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4848-01	31073.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4849-01	53495.2
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4852-01	86023.8999999999
kirc_tcga_pan_can_atlas_2018	TCGA-B0-4945-01	56558.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5075-01	57053
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5077-01	51380.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5080-01	48806.2
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5081-01	65621.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5083-01	40626.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5084-01	38725.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5085-01	69917.1
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5088-01	83034
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5092-01	55592.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5094-01	56977.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5095-01	32014.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5096-01	32313.3
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5097-01	56174.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5098-01	77914.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5099-01	62076
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5100-01	64401.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5102-01	65510.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5104-01	32893.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5106-01	63078.3
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5107-01	38671.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5108-01	60505.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5109-01	44314.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5110-01	39792.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5113-01	81712.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5115-01	49552.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5116-01	50081.1
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5117-01	38268.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5119-01	49546.1
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5120-01	50141.3
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5121-01	78029.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5399-01	46666.2
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5400-01	52121.6
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5402-01	77640.2
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5690-01	32927.9
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5691-01	39940
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5692-01	58270.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5693-01	63735.5
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5694-01	48516
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5695-01	53775.1
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5696-01	59441
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5697-01	49608.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5698-01	51656.1
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5699-01	42361.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5701-01	46828.7
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5702-01	105970
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5703-01	51337.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5705-01	42512.4
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5706-01	72364.8
kirc_tcga_pan_can_atlas_2018	TCGA-B0-5707-01	32393.4
