STUDY_ID	SAMPLE_ID	EGFR
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01Q-01	321.2273754
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01R-01	631.8015079
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01S-01	537.1035492
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01T-01	265.5787349
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01V-01	481.9601447
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01X-01	360.262
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A01Z-01	679.399
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A022-01	479.3656273
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A024-01	481.7547031
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A029-01	783.5135358
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02E-01	248.838891
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02F-01	565.6878575
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02H-01	764.3156818
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02J-01	840.3333505
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02O-01	396.1668833
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02R-01	1151.250638
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02W-01	556.8994935
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A02Y-01	347.919
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A03F-01	405.9932727
coadread_tcga_pan_can_atlas_2018	TCGA-AA-A03J-01	583.3556662
coadread_tcga_pan_can_atlas_2018	TCGA-AD-5900-01	304.461
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6548-01	903.667
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6888-01	366.554
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6889-01	338.966
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6890-01	488.765
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6895-01	557.287
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6899-01	824.603
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6901-01	699.171
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6963-01	741.302
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6964-01	306.607
coadread_tcga_pan_can_atlas_2018	TCGA-AD-6965-01	632.743
coadread_tcga_pan_can_atlas_2018	TCGA-AD-A5EJ-01	591.496
coadread_tcga_pan_can_atlas_2018	TCGA-AD-A5EK-01	908.031
coadread_tcga_pan_can_atlas_2018	TCGA-AM-5820-01	993.607
coadread_tcga_pan_can_atlas_2018	TCGA-AM-5821-01	438.414
coadread_tcga_pan_can_atlas_2018	TCGA-AU-3779-01	459.208
coadread_tcga_pan_can_atlas_2018	TCGA-AU-6004-01	788.875
coadread_tcga_pan_can_atlas_2018	TCGA-AY-4070-01	653.9508418
coadread_tcga_pan_can_atlas_2018	TCGA-AY-4071-01	496.0992826
coadread_tcga_pan_can_atlas_2018	TCGA-AY-5543-01	289.827
coadread_tcga_pan_can_atlas_2018	TCGA-AY-6196-01	385.336
coadread_tcga_pan_can_atlas_2018	TCGA-AY-6197-01	846.975
coadread_tcga_pan_can_atlas_2018	TCGA-AY-6386-01	1049.98
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A54L-01	365.551
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A69D-01	1033.04
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A71X-01	491.068
coadread_tcga_pan_can_atlas_2018	TCGA-AY-A8YK-01	1046.7
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4308-01	80.01374936
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4313-01	269.031
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4315-01	213.899
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4323-01	418.492
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4614-01	678.877
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4615-01	492.752
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4616-01	262.083
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4681-01	348.2402151
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4682-01	325.582
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-4684-01	939.789
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-5403-01	415.086
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-5407-01	708.778
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6598-01	497.84
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6599-01	664.374
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6600-01	724.221
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6603-01	903.095
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6605-01	474.838
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6606-01	554.315
coadread_tcga_pan_can_atlas_2018	TCGA-AZ-6607-01	3153.49
coadread_tcga_pan_can_atlas_2018	TCGA-CA-5254-01	530.728
coadread_tcga_pan_can_atlas_2018	TCGA-CA-5255-01	657.031
coadread_tcga_pan_can_atlas_2018	TCGA-CA-5256-01	228.107
coadread_tcga_pan_can_atlas_2018	TCGA-CA-5796-01	975.08
coadread_tcga_pan_can_atlas_2018	TCGA-CA-5797-01	1187.56
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6715-01	408.888
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6716-01	433.5
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6717-01	630.347
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6718-01	530.556
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6719-01	1496.05
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4947-01	976.327
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4948-01	455.582
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4950-01	645.389
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4951-01	333.57
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4952-01	547.27
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5912-01	747.001
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5913-01	926.778
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5914-01	511.948
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5915-01	1288.17
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5916-01	718.703
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6746-01	760.944
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6747-01	931.208
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6748-01	473.473
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6751-01	644.895
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4743-01	387.279
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4744-01	288.706
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4746-01	237.1238632
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4747-01	434.824
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4748-01	405.1880864
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4750-01	426.3949772
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4751-01	990.389
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4752-01	394.5456266
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5341-01	262.7857662
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5344-01	588.83
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5348-01	5584.77
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5349-01	368.57
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5860-01	490.877
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5861-01	238.438
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5862-01	814.372
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5863-01	791.998
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5864-01	326.962
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5868-01	352.323
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6161-01	763.049
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6162-01	815.42
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6163-01	778.344
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6164-01	697.052
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6165-01	830.62
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6166-01	161.677
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6167-01	489.592
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6168-01	944.588
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6169-01	478.624
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6170-01	1491.88
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6171-01	685.615
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6172-01	777.354
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6674-01	314.898
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6675-01	790.144
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6676-01	753.206
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6677-01	741.32
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6678-01	494.339
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6679-01	531.168
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6680-01	514.411
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5537-01	309.291
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5538-01	267.321
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5539-01	663.291
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5540-01	178.565
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5541-01	944.87
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6529-01	575.219
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6530-01	538.128
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6531-01	505.424
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6532-01	280.316
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6533-01	629.726
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6534-01	1268.24
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6535-01	823.773
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6536-01	179.569
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6537-01	438.346
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6538-01	1265.07
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6539-01	1462.97
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6540-01	437.669
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6541-01	390.824
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6898-01	1784.44
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6920-01	1262.18
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6922-01	1510.19
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6923-01	1230.34
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6924-01	660.109
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6926-01	754.572
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6927-01	369.477
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6928-01	504.233
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6929-01	553.578
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6930-01	540.404
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6931-01	1120.17
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6932-01	412.302
coadread_tcga_pan_can_atlas_2018	TCGA-D5-7000-01	1295.29
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0X9-01	265.978
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0XD-01	212.905
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0XF-01	622.755
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D0-01	294.47
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D4-01	327.354
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D6-01	1019.05
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D7-01	245.242
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D8-01	480.664
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D9-01	438.076
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1DA-01	433.338
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1DB-01	351.255
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1HA-01	1428.63
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1HB-01	227.282
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A280-01	401.078
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A282-01	178.754
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A285-01	667.081
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A288-01	673.084
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28A-01	374.821
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28C-01	845.923
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28E-01	381.163
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28F-01	1200.09
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28G-01	542.115
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28H-01	628.455
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28K-01	269.704
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28M-01	375.996
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6459-01	2060.22
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6460-01	531.679
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6461-01	505.287
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6463-01	403.435
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6569-01	1145.19
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6570-01	800.758
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6703-01	607.693
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6704-01	844.859
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6805-01	648.592
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6806-01	323.476
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6807-01	573.935
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6808-01	483.606
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6809-01	336.864
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6854-01	608.798
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6855-01	654.557
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6856-01	475.94
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6293-01	753.966
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6294-01	577.444
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6295-01	547.647
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6297-01	556.563
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6298-01	497.773
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6299-01	1934.89
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6302-01	739.81
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6303-01	1221.01
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6304-01	333.625
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6306-01	277.298
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6307-01	514.254
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6309-01	364.077
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6311-01	602.823
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6315-01	778.319
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6317-01	397.051
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6320-01	573.408
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6321-01	1384.05
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6322-01	371.009
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6323-01	457.041
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6586-01	189.702
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6588-01	484.201
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6626-01	784.206
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6627-01	862.015
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6628-01	588.292
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50T-01	376.926
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50U-01	532.962
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50V-01	424.034
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A5IV-01	644.261
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GA-01	2065
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GB-01	265.596
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GC-01	491.35
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F7-01	872.298
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F8-01	413.661
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YV-01	531.717
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YW-01	377.434
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YX-01	533.142
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z1-01	1551.57
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z2-01	815.19
coadread_tcga_pan_can_atlas_2018	TCGA-QL-A97D-01	525.272
coadread_tcga_pan_can_atlas_2018	TCGA-RU-A8FL-01	377.825
coadread_tcga_pan_can_atlas_2018	TCGA-SS-A7HO-01	196.065
coadread_tcga_pan_can_atlas_2018	TCGA-T9-A92H-01	442.966
coadread_tcga_pan_can_atlas_2018	TCGA-WS-AB45-01	742.219
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AAT5-01	350.686
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AATA-01	766.541
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAV9-01	586.271
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVA-01	1121.12
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVB-01	705.963
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVC-01	576.1
chol_tcga_pan_can_atlas_2018	TCGA-3X-AAVE-01	936.070999999999
chol_tcga_pan_can_atlas_2018	TCGA-4G-AAZO-01	997.337
chol_tcga_pan_can_atlas_2018	TCGA-4G-AAZT-01	147.653
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2G-01	2230.19
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2H-01	26.2172
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2I-01	272.175
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2O-01	458.009
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2Q-01	766.636
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2R-01	963.331
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2T-01	399.027
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2U-01	1152.24
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2W-01	891.047
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2X-01	32.147
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA2Z-01	1224.48
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA30-01	931.559
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA31-01	873.432
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA33-01	1734.2
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA34-01	313.142
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA36-01	151.498
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA38-01	314.118
chol_tcga_pan_can_atlas_2018	TCGA-W5-AA39-01	504.04
chol_tcga_pan_can_atlas_2018	TCGA-W6-AA0S-01	2352.37
chol_tcga_pan_can_atlas_2018	TCGA-WD-A7RX-01	531.606
chol_tcga_pan_can_atlas_2018	TCGA-YR-A95A-01	487.682
chol_tcga_pan_can_atlas_2018	TCGA-ZD-A8I3-01	597.573
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y1-01	469.439
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y2-01	1732.92
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y4-01	708.479
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y5-01	858.901
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y6-01	3899.62
chol_tcga_pan_can_atlas_2018	TCGA-ZH-A8Y8-01	830.852
chol_tcga_pan_can_atlas_2018	TCGA-ZU-A8S4-01	203.415
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-8693-01	5.3659
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4BB-01	26.2966
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4XK-01	13.986
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HN-01	45.2088
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HO-01	116.238
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7DS-01	21.093
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7Q1-01	57.1561
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A82F-01	6.6007
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A86F-01	50.1002
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8041-01	63.7887
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8042-01	2.8266
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8043-01	3.5971
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8046-01	9.7192
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8047-01	4.1772
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8061-01	2.4395
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8062-01	17.5439
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CQ-01	24.2857
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CR-01	49.2876
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CW-01	4.2468
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CX-01	12.8963
dlbc_tcga_pan_can_atlas_2018	TCGA-FM-8000-01	18.2186
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6324-01	12.766
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6325-01	7.0683
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6326-01	9.3985
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6906-01	3.7592
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6907-01	9.3132
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6909-01	14.6205
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6914-01	40.0902
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7351-01	17.4142
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7353-01	31.5167
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D4-01	113.395
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D5-01	37.9214
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D6-01	4.896
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D9-01	38.4695
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TQ-01	14.6232
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TT-01	17.822
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TU-01	104.188
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TV-01	110.048
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TW-01	48.1283
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TX-01	137.876
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TY-01	10.4686
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TZ-01	162.291
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U3-01	59.6252
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U4-01	34.3247
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A68N-01	9.5524
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A6JB-01	25.9428
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-AAAT-01	9.9228
dlbc_tcga_pan_can_atlas_2018	TCGA-VB-A8QN-01	20.5936
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GF-01	879.125528405934
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GH-01	418.887403945994
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GI-01	225.130451347714
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GJ-01	913.013872204099
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GK-01	536.835493112408
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GL-01	1230.67615730445
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GM-01	543.334505875535
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GN-01	877.610128265574
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GO-01	399.612957398841
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GQ-01	540.023384323429
esca_tcga_pan_can_atlas_2018	TCGA-2H-A9GR-01	14624.3876476812
esca_tcga_pan_can_atlas_2018	TCGA-IC-A6RE-01	712.420411133776
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3I8-01	4768.91899931131
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3QL-01	1433.45112846694
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3Y9-01	5689.18875414612
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YA-01	2078.6951860333
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YB-01	2613.58702825035
esca_tcga_pan_can_atlas_2018	TCGA-IG-A3YC-01	1677.5804258041
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4P3-01	2179.91059321033
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4QS-01	512.936578224836
esca_tcga_pan_can_atlas_2018	TCGA-IG-A4QT-01	109.488212797805
esca_tcga_pan_can_atlas_2018	TCGA-IG-A50L-01	10569.9428985218
esca_tcga_pan_can_atlas_2018	TCGA-IG-A51D-01	4050.41394887874
esca_tcga_pan_can_atlas_2018	TCGA-IG-A5B8-01	1790.30288239859
esca_tcga_pan_can_atlas_2018	TCGA-IG-A5S3-01	6749.35825160914
esca_tcga_pan_can_atlas_2018	TCGA-IG-A625-01	2307.77039845963
esca_tcga_pan_can_atlas_2018	TCGA-IG-A6QS-01	2102.5863296381
esca_tcga_pan_can_atlas_2018	TCGA-IG-A7DP-01	478.558088520465
esca_tcga_pan_can_atlas_2018	TCGA-IG-A8O2-01	934.984398781191
esca_tcga_pan_can_atlas_2018	TCGA-IG-A97H-01	2784.88275327371
esca_tcga_pan_can_atlas_2018	TCGA-IG-A97I-01	2600.74220801301
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6F8-01	490.221118684975
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FA-01	2580.63123838471
esca_tcga_pan_can_atlas_2018	TCGA-JY-A6FB-01	1166.39654695511
